Time,T,Lat,Lon,Image Time,Image T,MODIS,Day/Night
2022-08-05 13:43:28+08:00,13.1668,54.32935,108.80719,2022-08-05 05:48:00+00:00,13.83000000000004,MOD21_Aqua,Day
2022-08-06 14:19:13+08:00,12.5148,53.35532,108.225479,2022-08-06 06:24:00+00:00,10.810000000000002,MOD21_Aqua,Day
2022-09-25 13:58:15+08:00,10.2838,53.260685,107.827515,2022-09-25 06:00:00+00:00,9.730000000000018,MOD21_Aqua,Day
2022-09-27 13:39:07+08:00,11.4567,55.6507,109.612823,2022-09-27 05:48:00+00:00,11.77000000000004,MOD21_Aqua,Day
2022-09-29 13:34:59+08:00,10.2775,53.440323,108.872993,2022-09-29 05:36:00+00:00,10.630000000000052,MOD21_Aqua,Day
2023-07-16 03:54:59+08:00,10.1488,51.784058,104.928879,2023-07-15 20:00:00+00:00,14.550000000000011,MOD21_Aqua,Day
2023-07-16 16:42:31+08:00,14.423,51.678268,103.868408,2023-07-16 08:48:00+00:00,10.490000000000007,MOD21_Aqua,Day
2023-07-17 14:15:41+08:00,14.3206,51.606743,104.733521,2023-07-17 06:24:00+00:00,19.13000000000005,MOD21_Aqua,Day
2023-07-19 03:21:30+08:00,10.5919,51.892849,105.245537,2023-07-18 19:24:00+00:00,12.230000000000018,MOD21_Aqua,Day
2023-07-19 14:08:37+08:00,11.4894,51.81675,105.542458,2023-07-19 06:12:00+00:00,13.310000000000002,MOD21_Aqua,Day
2023-07-21 03:43:58+08:00,13.4185,53.026249,107.376877,2023-07-20 19:48:00+00:00,13.970000000000027,MOD21_Aqua,Day
2023-07-22 13:49:48+08:00,6.3593,54.172905,108.639191,2023-07-22 06:00:00+00:00,8.330000000000041,MOD21_Aqua,Day
2023-07-23 13:24:27+08:00,12.5396,55.103798,109.479004,2023-07-23 05:36:00+00:00,14.83000000000004,MOD21_Aqua,Day
2023-07-24 13:43:54+08:00,16.3347,55.580273,109.493141,2023-07-24 05:48:00+00:00,19.930000000000007,MOD21_Aqua,Day
2023-07-26 13:42:55+08:00,15.0517,53.412678,108.392517,2023-07-26 05:48:00+00:00,16.79000000000002,MOD21_Aqua,Day
2023-07-27 14:33:25+08:00,15.1101,51.839607,105.106766,2023-07-27 06:36:00+00:00,14.550000000000011,MOD21_Aqua,Day
2023-09-19 13:04:53+08:00,15.341,51.527687,104.242569,2023-09-19 05:12:00+00:00,15.610000000000014,MOD21_Aqua,Day
2023-09-20 13:38:02+08:00,14.3808,51.717831,104.991516,2023-09-20 05:48:00+00:00,15.27000000000004,MOD21_Aqua,Day
2023-09-21 13:57:02+08:00,14.2781,51.702057,105.525558,2023-09-21 06:00:00+00:00,15.170000000000016,MOD21_Aqua,Day
2023-09-22 13:29:22+08:00,14.5375,52.471447,106.295326,2023-09-22 05:36:00+00:00,14.630000000000052,MOD21_Aqua,Day
2023-09-25 13:57:20+08:00,13.384,54.497086,108.842072,2023-09-25 06:00:00+00:00,14.250000000000057,MOD21_Aqua,Day
2023-09-26 13:17:29+08:00,13.3513,55.649483,109.369858,2023-09-26 05:24:00+00:00,15.03000000000003,MOD21_Aqua,Day
2023-09-27 13:36:39+08:00,12.3848,55.343636,109.310455,2023-09-27 05:48:00+00:00,13.490000000000007,MOD21_Aqua,Day
2023-09-28 14:26:08+08:00,12.3528,54.577988,109.019882,2023-09-28 06:36:00+00:00,12.83000000000004,MOD21_Aqua,Day
